cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,ADD_VOLUME_BREAKOUT,2020,0.08546224110000084,0.08509598876755473,0.08448871449182792,0.07563786100666683,1.1170161790320983,-0.06328531894255636,243,0.17222064201192228,17,254.45178,793.0000000000148,False,4.227729277772596e-11
BASE,ADD_VOLUME_BREAKOUT,2021,0.01998502018643852,0.019901964294524226,0.020971852055807785,0.050447979122501624,0.4157124313123096,-0.03475140400390781,243,0.1799580243944656,18,265.40304000000003,768.5999999999922,False,3.6997960251028417e-11
BASE,ADD_VOLUME_BREAKOUT,2022,0.014840377045272623,0.014840377045272623,0.01497097863942054,0.02192726747339286,0.6827562375287632,-0.015670782083212754,242,0.05701431535764029,8,119.27980000000001,410.39999999998633,False,3.774403012357652e-11
BASE,ADD_VOLUME_BREAKOUT,2023,-0.010689030701941334,-0.010689030701941334,-0.01063133485807155,0.015193839212901098,-0.6997135292207435,-0.015277366705023812,242,0.03171549074945441,4,59.008680000000005,182.40000000000416,False,3.666400516522117e-11
BASE,ADD_VOLUME_BREAKOUT,2024,0.10502674629381215,0.10502674629381215,0.10317192311084844,0.08184772396896797,1.260535029049377,-0.035296178291491793,242,0.13393151595826225,15,244.76244000000003,736.3999999999759,False,3.410605131648481e-11
BASE,ADD_VOLUME_BREAKOUT,2025,0.07932738866851205,0.07898837296011765,0.07649879540195145,0.030513250062802984,2.5070680849958658,-0.016645913694046006,243,0.17484864770734124,12,217.80098000000004,620.0999999999867,False,5.019273885409348e-11
BASE,ADD_VOLUME_BREAKOUT,2026,0.0001241832172344405,0.00020170136399972425,0.0013587114801406595,0.04825640484055966,0.028156085904656087,-0.03537244253774907,149,0.1406953653735226,15,266.87256,824.999999999982,False,5.099565214550239e-11
BASE,ADD_REGULAR_REBOUND,2020,0.13420764940000063,0.13362000066902482,0.12694070826103565,0.05498875419905125,2.3084848913203024,-0.018452062185899742,243,0.10876224787217927,9,171.87012000000001,520.2000000000194,False,3.4219738154206425e-11
BASE,ADD_REGULAR_REBOUND,2021,0.03401854803255113,0.03387620916030434,0.03428699405419834,0.044162745947653854,0.7763782192085327,-0.04429609340302389,243,0.15682151780037124,16,276.78052,809.3999999999787,False,4.0245140553452075e-11
BASE,ADD_REGULAR_REBOUND,2022,-0.027674687930366572,-0.027674687930366572,-0.027076368353239344,0.04451827944380889,-0.6082078798084553,-0.050378808545639454,242,0.10210066529629769,20,304.22912,960.6000000000136,False,3.623767952376511e-11
BASE,ADD_REGULAR_REBOUND,2023,-0.006214274727265368,-0.006214274727265368,-0.0060797731456596615,0.017570486673653383,-0.34602189788949717,-0.01572865469185898,242,0.0530718160675681,8,121.27112,325.2000000000189,False,3.54702933691442e-11
BASE,ADD_REGULAR_REBOUND,2024,0.030877963056092063,0.030877963056092063,0.031022664470614303,0.035146699093008126,0.8826622491210211,-0.031955742082741774,242,0.0849268324613525,14,213.61742000000004,636.3999999999787,False,4.189359970041551e-11
BASE,ADD_REGULAR_REBOUND,2025,0.060458756298818146,0.0602026118089085,0.05870352371433325,0.02185199389083625,2.686414979227634,-0.005648925840040126,243,0.09207384309861562,10,208.4185,571.7999999999791,False,3.456079866737127e-11
BASE,ADD_REGULAR_REBOUND,2026,0.015427318557087412,0.02517685427562018,0.02604670410124015,0.04870678116681991,0.5347654572374763,-0.025354331478746047,149,0.13458963721830272,17,286.00674000000004,899.999999999972,False,3.257127900724299e-11
BASE,ORIGINAL_TWO,2020,0.11124568500000044,0.1107634193065534,0.10729968756925315,0.06727852142341043,1.5948579918095056,-0.02972037772632832,243,0.11200125290843853,7,172.263,529.20000000002,False,3.444711182964966e-11
BASE,ORIGINAL_TWO,2021,0.02892643295168365,0.02880569589782713,0.029791691534617807,0.05285509108020772,0.5636484759700602,-0.05388667659424197,243,0.1831336723803424,12,271.12524,786.5999999999925,False,4.474998149817111e-11
BASE,ORIGINAL_TWO,2022,0.002938889379121317,0.002938889379121317,0.0031985055911609717,0.023045859942178868,0.13878872817876586,-0.015408253967918019,242,0.04144090752147927,6,138.44062000000002,473.89999999999657,False,3.744560217455728e-11
BASE,ORIGINAL_TWO,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,ORIGINAL_TWO,2024,0.06339731480233264,0.06339731480233264,0.06269615786503213,0.049849040918186364,1.2577204437680318,-0.02740262821051594,242,0.08655694012788805,10,233.92134000000001,702.6999999999671,False,3.512923285597935e-11
BASE,ORIGINAL_TWO,2025,0.04758035759738667,0.047379986781617665,0.046437925677338183,0.01690360344256632,2.7472204867513113,-0.003277355289646099,243,0.08033287277559033,6,174.4147,467.699999999975,False,4.369127282188856e-11
BASE,ORIGINAL_TWO,2026,0.015988265970442776,0.026096829343334474,0.02688800287883415,0.047584484150185416,0.5650581982557727,-0.03388600456308932,149,0.1209780428597704,11,285.68382,884.0999999999622,False,3.75734998669941e-11
BASE,VOLUME_ONLY,2020,0.03002707490000057,0.02990167742312442,0.036800933884844796,0.12216381368115804,0.3012425101666648,-0.1306413218832149,243,0.2910854669136256,10,409.48501999999996,1292.2000000000048,False,2.8194335754960775e-11
BASE,VOLUME_ONLY,2021,0.001306839143165524,0.001301457706245106,0.004333812462702501,0.07820405237519575,0.05541672497878219,-0.07209858541911064,243,0.17204502144344816,6,252.48406000000006,728.3999999999912,False,2.6830093702301383e-11
BASE,VOLUME_ONLY,2022,0.038626454278277815,0.038626454278277815,0.03895190491535239,0.04595426471280843,0.8476232871700298,-0.031330745611400763,242,0.08600840623346592,2,83.34240000000001,290.99999999996794,False,2.467004378559068e-11
BASE,VOLUME_ONLY,2023,-0.0319784519075486,-0.0319784519075486,-0.031466735834345894,0.04549935400103438,-0.6915864307354898,-0.04535340195220155,242,0.09483570360734289,4,168.33672,520.8000000000119,False,2.3305801732931286e-11
BASE,VOLUME_ONLY,2024,0.18625210277654614,0.18625210277654614,0.18458833880818093,0.1669124389205621,1.1058992367610856,-0.08839068249144379,242,0.22699846215302386,8,348.16188000000005,1032.8999999999944,False,2.6261659513693303e-11
BASE,VOLUME_ONLY,2025,0.13522590175473737,0.134633535413546,0.12959574639234356,0.08096795582318178,1.600580687443257,-0.04917193514630988,243,0.3493961152837376,6,298.66842,906.5000000000086,False,5.616129783447832e-11
BASE,VOLUME_ONLY,2026,-0.032202591920561574,-0.05177442514235668,-0.04914567412849342,0.0895347887645787,-0.548900319156571,-0.06938070471677378,149,0.1808982759453494,4,221.24022,682.2000000000259,False,4.956746124662459e-11
BASE,REBOUND_ONLY,2020,0.1764320664999997,0.1756456876358069,0.1638352977123721,0.06318526453097857,2.5929352188127135,-0.011956439321317229,243,0.10162776929364736,6,260.48670000000004,791.0000000000291,False,2.7284841053187847e-11
BASE,REBOUND_ONLY,2021,0.042522746637491664,0.04234410231769363,0.04320741201322172,0.0589660733089683,0.7327503696375556,-0.04751130662582449,243,0.10271747063441138,6,281.87546000000003,836.9999999999505,False,3.282707439211663e-11
BASE,REBOUND_ONLY,2022,-0.08833537187765074,-0.08833537187765074,-0.08503711879062748,0.12195985355234788,-0.6972550090356385,-0.1509812390674045,242,0.22583070122977342,14,642.61038,1958.6000000000488,False,3.085176558670355e-11
BASE,REBOUND_ONLY,2023,-0.01914094553743036,-0.019140945537430357,-0.01791722033478338,0.05313812184201338,-0.33718204019430026,-0.04696839354345931,242,0.16084299353034198,8,358.36576,961.2000000000562,False,2.3646862246096134e-11
