date,MATCHED_N_50,MATCHED_N_60,MATCHED_N_70,STD_FIXED_60_50,STD_FIXED_60_60,STD_FIXED_60_70
2012-08-27,-1.1317271091493375,-1.5806579552749696,,-1.116891545959943,-1.5806579552749696,
2012-08-28,-1.0674922054032765,-1.4468650720929273,,-1.0558671631682062,-1.4468650720929273,
2012-08-29,-0.9906469026291171,-1.43692526979284,,-0.9763667604518926,-1.43692526979284,
2012-08-30,-0.8429239393287014,-1.3683871971627584,,-0.8264877978366741,-1.3683871971627584,
2012-08-31,-0.61726652679796,-1.0376461821874639,,-0.6301466632700029,-1.0376461821874639,
2012-09-03,-0.10191585732657915,-0.6005448139273382,,-0.10210810103451413,-0.6005448139273382,
2012-09-04,-0.48038004204652274,-0.9067079428940157,-1.0336469882580333,-0.4829922927373719,-0.9067079428940157,-1.096323051528966
2012-09-05,-0.4515695373484907,-0.9981318040054624,-1.335940685457795,-0.4559312616286348,-0.9981318040054624,-1.3722195571324223
2012-09-06,-0.08324953314744178,-0.9582878513878992,-1.1939828586078092,-0.0821492056992938,-0.9582878513878992,-1.231080825476612
2012-09-07,0.20615823946630205,-0.33834616546264057,-0.7418086759868704,0.20091506891734576,-0.33834616546264057,-0.740255096484309
2012-09-10,0.35572156258828797,-0.29195325912487696,-0.7406516577092966,0.343403145292349,-0.29195325912487696,-0.7393151502877271
2012-09-11,0.4659423821456935,-0.19283646450028286,-0.5830573822715623,0.44969596896383424,-0.19283646450028286,-0.5806763684176638
2012-09-12,0.35916520675211666,-0.25468105572133987,-0.6889454550229459,0.3486151662739924,-0.25468105572133987,-0.686783730236267
2012-09-13,0.34925662936690033,-0.21553863833305398,-0.7088136711801168,0.3402052401963667,-0.21553863833305398,-0.7091129679348009
2012-09-14,0.013073069561858752,-0.19140586229813128,-0.5587072764490869,0.012665817722492142,-0.19140586229813128,-0.5423004145699188
2012-09-17,-0.11476305248491345,-0.20471904432711294,-0.5976441626772022,-0.11427160922614756,-0.20471904432711294,-0.5839215264987724
2012-09-18,-0.06218081005654755,-0.2877314170660264,-0.6521140838388849,-0.06217288764060903,-0.2877314170660264,-0.6385724759138754
2012-09-19,-0.11056352421030007,-0.20016086882154405,-0.6626773783223658,-0.10989053567813487,-0.20016086882154405,-0.6474132144780596
2012-09-20,-0.6046602297116724,-0.2605491700366949,-0.9498316641000609,-0.5989984884768863,-0.2605491700366949,-0.9359304142387713
2012-09-21,-0.5329434892697491,-0.40640599814649503,-0.8489414058776846,-0.5440460003388788,-0.40640599814649503,-0.8616319795906683
2012-09-24,0.1006696659182265,0.0275643702947494,-0.5061714772279945,0.10009325078267371,0.0275643702947494,-0.5136107893759511
2012-09-25,0.13197767469568594,0.10772248626112771,-0.432130614344533,0.13116964794112265,0.10772248626112771,-0.43856595162474604
2012-09-26,-0.032000619658507666,0.037867304653334675,-0.47084845796968267,-0.031903104290092514,0.037867304653334675,-0.4764796352803385
2012-09-27,0.25601037152344913,0.4067995009538078,-0.06634277812223477,0.2579289856786052,0.4067995009538078,-0.06656266619786227
2012-09-28,0.7138240578537502,0.653818768045397,0.45148483265352013,0.7370290336525803,0.653818768045397,0.4490198920614252
2012-10-08,0.4725738229018933,0.6280453368643111,0.5140216967951949,0.4926007546356516,0.6280453368643111,0.5041303718943106
2012-10-09,0.5354593772255606,0.8000315072994107,0.5773448987465556,0.5576232504195222,0.8000315072994107,0.5651645353370363
2012-10-10,0.6244754882827815,0.8078915246471986,0.6851908889405848,0.6522800646339938,0.8078915246471986,0.6720144608731223
2012-10-11,0.7061140980856764,0.6500100135280692,0.841938481976213,0.7433201878566768,0.6500100135280692,0.8252645925324316
2012-10-12,0.6650208326403766,0.5249107194219799,0.5747227894340313,0.6989645423807351,0.5249107194219799,0.5543825218080596
2012-10-15,0.6402425550777143,0.6615399807937118,0.5683304898619898,0.6897180287183885,0.6615399807937118,0.560817775210804
2012-10-16,0.6996669980806349,0.6422449237428458,0.5925915436052188,0.7527683138197189,0.6422449237428458,0.5848500273538046
2012-10-17,0.5339348424010284,0.5408639686555018,0.5637357237535551,0.5731958430194206,0.5408639686555018,0.5552458167875323
2012-10-18,0.6972166325497119,0.577823400780292,0.692504833678974,0.7472397130583407,0.577823400780292,0.6818820181327627
2012-10-19,0.6974422332466717,0.6394503852841786,0.5877584184086891,0.747938462021448,0.6394503852841786,0.5742488337924899
2012-10-22,0.6712701718923589,0.713275313429179,0.8528026058013602,0.710880438625777,0.713275313429179,0.8264877621118988
2012-10-23,0.5069828110181028,0.4953719211268877,0.7522852266307828,0.5388817755403242,0.4953719211268877,0.7301455563758326
2012-10-24,0.5804062182886115,0.5313047027406881,0.7128990085139624,0.616362215353937,0.5313047027406881,0.6901392863210061
2012-10-25,0.36651507608250433,0.5078885858997313,0.46250939237843064,0.38870171756203287,0.5078885858997313,0.4439513750524356
2012-10-26,0.12569442559593166,0.2704324990022286,0.15625735019605946,0.1336116236381507,0.2704324990022286,0.14972279699712843
2012-10-29,0.2721414959024892,0.33385940402189324,0.35877660494344144,0.2863511119008457,0.33385940402189324,0.3369540572257579
2012-10-30,0.29731777570336615,0.36820356956403716,0.3209753060178669,0.3129568337913406,0.36820356956403716,0.30163901900924056
2012-10-31,0.42256892431441684,0.35164749524635003,0.3619579677061128,0.44494459382900475,0.35164749524635003,0.34102273106722536
2012-11-01,0.6567289377948204,0.5927134817576434,0.48605610330800086,0.6925519239491034,0.5927134817576434,0.45824528081926896
2012-11-02,0.734351637398778,0.5884431185831774,0.5382303540144683,0.7728731642100681,0.5884431185831774,0.5072267048038752
2012-11-05,0.6292169071535264,0.4165452381625701,0.4643775031038636,0.6686088152314638,0.4165452381625701,0.4426050307553266
2012-11-06,0.48296343872326924,0.29637204470080564,0.2919532903695927,0.5134172751623606,0.29637204470080564,0.27744063385959483
2012-11-07,0.6250869559519301,0.3550034948595851,0.31638235321953484,0.6600843735534867,0.3550034948595851,0.30083504512797926
2012-11-08,0.554936266769663,0.18982217444862853,0.32774920217756986,0.5893895790204791,0.18982217444862853,0.31230126645622164
2012-11-09,0.5918261332191835,0.2526103999404064,0.3902250430666439,0.6291074419583934,0.2526103999404064,0.371805090385065
2012-11-12,0.7583017926982931,0.4330948428677942,0.4873987977404708,0.8072753517728207,0.4330948428677942,0.4689514178479279
2012-11-13,0.5284462425957785,0.27597574484124354,0.3451428742336751,0.5641770005843745,0.27597574484124354,0.3315433051708715
2012-11-14,0.5444726276104003,0.3352343889399209,0.2708627060062108,0.5823053882183252,0.3352343889399209,0.2600682030539023
2012-11-15,0.4744816133521384,0.3323684385038788,0.28220665357745806,0.5082255214571059,0.3323684385038788,0.270752032243706
2012-11-16,0.3609868445598618,0.30237237902850833,0.17767988805034682,0.3873035459239961,0.30237237902850833,0.17060320756808933
2012-11-19,0.24730345142118326,0.21982011458967818,0.02535135045073658,0.26445006377696323,0.21982011458967818,0.024117229313433197
2012-11-20,0.3228927753895558,0.08004650940944878,-0.08993089602949708,0.3403974019822622,0.08004650940944878,-0.08555943862914174
2012-11-21,0.46029914372946634,0.3139126182809812,0.06465121603469905,0.48807102134844305,0.3139126182809812,0.06184001918340973
2012-11-22,0.4561429374084707,0.38605840162404187,0.03929371862267931,0.4822310171129418,0.38605840162404187,0.03740109444687264
2012-11-23,0.08890700483138697,0.4319200015605862,0.10995831411470158,0.08642039704948132,0.4319200015605862,0.10458412926366234
2012-11-26,0.04269823423295414,0.5371469869413712,0.2312086850689,0.04191446520040218,0.5371469869413712,0.21946585621225292
2012-11-27,-0.07024151946856133,0.4740549210029553,0.22838832557123703,-0.06874633597490723,0.4740549210029553,0.21668371248773263
2012-11-28,-0.02193865425258063,0.41326427165868274,0.21235731685511727,-0.021289841695337475,0.41326427165868274,0.2010555320286413
2012-11-29,-0.07999120486933448,0.29477683913072167,0.16062906507422461,-0.07758494169471898,0.29477683913072167,0.15185267296956936
2012-11-30,0.1515013051475169,0.36900106395671084,0.3120148329562731,0.1463736256233428,0.36900106395671084,0.29466665251466917
2012-12-03,0.24028407033786034,0.10798651606365614,0.08481992501943836,0.22734375323126293,0.10798651606365614,0.080310972828943
2012-12-04,0.3903654325061631,0.4160358127649639,0.1806378777079122,0.37575384353407254,0.4160358127649639,0.17329777589426926
2012-12-05,0.7302577542903697,0.7691825667725292,0.6302842926222445,0.7168730545911077,0.7691825667725292,0.5996008679337678
2012-12-06,0.9330728739742609,0.6704054783702413,0.6024070157130432,0.8946396885779043,0.6704054783702413,0.5741916713529859
2012-12-07,1.069242998306797,0.5511220321156194,0.8162111994699385,1.0927457873597866,0.5511220321156194,0.8257877231388374
2012-12-10,0.8091183198261184,0.5169432941476959,0.9171761328850979,0.8030174618705387,0.5169432941476959,0.920176701812033
2012-12-11,0.8078072198809343,0.5045482461316054,0.9386440851531925,0.8021989612204425,0.5045482461316054,0.942861464687951
2012-12-12,0.9307834949381761,0.6274064773844537,0.9571284988131272,0.9237949403633088,0.6274064773844537,0.9685289825180895
2012-12-13,0.652511028431247,0.6713840026726555,0.9386883981534258,0.6198972571809913,0.6713840026726555,0.9513028286771261
2012-12-14,0.7732881479271183,1.17404308100222,1.27762210158058,0.7130928857047365,1.17404308100222,1.2740181979694842
2012-12-17,0.9471985685858914,1.3987383903431927,1.1952520374281972,0.8802416685224744,1.3987383903431927,1.213890219044659
2012-12-18,0.7871289357566277,1.372593015034475,1.3245761158797464,0.7252386013386243,1.372593015034475,1.3299558507530616
2012-12-19,0.7379860227788791,1.366873619093443,1.3603040922372027,0.6782171328774427,1.366873619093443,1.3656675587670721
2012-12-20,0.8902152094289065,1.700908011352272,1.4128543962517313,0.8386740670623414,1.700908011352272,1.445377738254762
2012-12-21,0.8480487610454885,1.5080266725587514,1.043790539873694,0.795939020701884,1.5080266725587514,1.0205274886252187
2012-12-24,0.9758754724389362,1.3330915298246742,1.0518305103198677,0.9272122718551071,1.3330915298246742,1.048664545812509
2012-12-25,1.274256883854574,1.552362192746092,1.2623909182585966,1.232784440558906,1.552362192746092,1.2515496370263062
2012-12-26,1.4191193172514136,1.7107629154750712,1.4196512292998305,1.3758778701370271,1.7107629154750712,1.4081280844692852
2012-12-27,1.1856356187757746,1.3695627208851728,1.337503392129123,1.178441570476609,1.3695627208851728,1.3549563164843978
2012-12-28,1.2521918944762658,1.1707347010927633,1.501088368021046,1.3206467508274533,1.1707347010927633,1.604344866238692
2012-12-31,1.2259791100362532,1.4166127954943755,1.7889518719082744,1.3007910992736913,1.4166127954943755,1.896295270003125
2013-01-04,1.0827769164765895,1.032525778822336,1.5449715214720927,1.1477714287608956,1.032525778822336,1.6377832954987284
2013-01-07,1.1291150637597323,1.0350443362325306,1.5791279237552749,1.1989768311326476,1.0350443362325306,1.6756322083569082
2013-01-08,1.1832841438377308,0.9967486695935673,1.7306832863512949,1.2494151668165532,0.9967486695935673,1.8061737506603108
2013-01-09,1.5239746762933735,1.106710071534364,1.6916568073349567,1.551146979421648,1.106710071534364,1.7726911555932265
2013-01-10,1.5582426831222227,1.2200053616775668,1.5315879407381505,1.5940728903425512,1.2200053616775668,1.5891458084044674
2013-01-11,1.286843113283125,0.9621547746102517,1.2629029082507925,1.3240040579922143,0.9621547746102517,1.30372186462355
2013-01-14,1.5167868152733444,1.3144378760945168,1.601668494379271,1.5721372176909438,1.3144378760945168,1.6322929314703247
2013-01-15,1.4057569123734746,1.2793754143773075,1.4489007226048887,1.4447475500553784,1.2793754143773075,1.4493667505821666
2013-01-16,1.3091584911331102,1.1862914075320588,1.1208342449058788,1.3468126679254706,1.1862914075320588,1.0687103900207091
2013-01-17,1.284301392879812,1.0412060565749484,1.2191728491971758,1.327901707609699,1.0412060565749484,1.1575475853833432
2013-01-18,1.4006233732020914,1.1751986560686662,1.1292415924568597,1.4499755588468237,1.1751986560686662,1.0747317198973068
2013-01-21,1.369066947285269,1.13776872395772,1.0540548643999303,1.4177949526236517,1.13776872395772,1.001512547012045
2013-01-22,1.453020759419425,1.2464207286001308,1.0763158454784294,1.5070498916749562,1.2464207286001308,1.027754059681083
2013-01-23,1.472210575553485,1.5560779038352814,1.180208262912505,1.5793623214366432,1.5560779038352814,1.1611866759699607
2013-01-24,1.379256975569916,1.49751657032113,1.2015659057067754,1.481359344561173,1.49751657032113,1.1759593327585212
2013-01-25,1.5144921325900627,1.4515944828307672,1.1423278645111312,1.5981962791886648,1.4515944828307672,1.1176626067910258
2013-01-28,1.7085073513216114,1.5864470779739583,1.3890967859946566,1.803220776408318,1.5864470779739583,1.3542279950893346
2013-01-29,1.8099560188414874,1.4893414389813717,1.3643382836055273,1.9228500808871452,1.4893414389813717,1.3410931138956985
2013-01-30,1.894149296213375,1.4711834403086312,1.3436472896752345,2.001145518729063,1.4711834403086312,1.3206197779839581
2013-01-31,1.8187979001327037,1.419824273819987,1.1775119016855742,1.9244426016431369,1.419824273819987,1.1514952878012321
2013-02-01,2.132408162206948,1.723984385150292,1.495745550156701,2.2500405584396708,1.723984385150292,1.4585980676913144
2013-02-04,1.9752249384938259,1.6554483124561985,1.4242754227189762,2.0806885640329384,1.6554483124561985,1.3879963398057311
2013-02-05,2.0601148966352034,1.8604578645787286,1.6487730216118726,2.1751593818014046,1.8604578645787286,1.6042109084776446
2013-02-06,2.056362220183746,1.8661772850655094,1.937910989373695,2.171633757025287,1.8661772850655094,1.8287925812547048
2013-02-07,2.0584280502761354,1.8217540092932134,1.9253389003286518,2.1703618832662577,1.8217540092932134,1.8152456894783657
2013-02-08,2.0692824501882114,1.9855998812740707,1.9113079994287911,2.215206608954812,1.9855998812740707,1.831677787232325
2013-02-18,1.8979055750282554,1.7531079940246697,1.6418232860313826,2.027780176997111,1.7531079940246697,1.56958187297816
2013-02-19,1.7771745835268855,1.593010851773704,1.3114287780547995,1.8948889674356626,1.593010851773704,1.2427580267336387
2013-02-20,1.725737466492365,1.6997198766047696,1.3258587778901056,1.8450108194879826,1.6997198766047696,1.2619479994335376
2013-02-21,1.6647333183997155,1.5040503521042872,1.160237280983224,1.7637229722514358,1.5040503521042872,1.1014550319707437
2013-02-22,1.4919673020896596,1.533561917274279,1.1877854583069118,1.583512088044118,1.533561917274279,1.127984809284864
2013-02-25,1.1706383258973958,1.3936775964245305,1.127454892154907,1.1814185019754027,1.3936775964245305,1.0737494061329553
2013-02-26,1.169062070414997,1.3076106011284359,1.155619550136202,1.1797112467763946,1.3076106011284359,1.0988623121988186
2013-02-27,0.9903506390331215,1.2977258729952916,1.154508794580295,0.9823913390422482,1.2977258729952916,1.0977111738360483
2013-02-28,1.1561023779207842,1.4526681576655172,1.2635936146943643,1.1492795281039412,1.4526681576655172,1.2031111305960425
2013-03-01,1.0949906503659594,1.468869500971677,1.4113671933024579,1.0894922035103742,1.468869500971677,1.3278636502183585
2013-03-04,0.8298984435722652,1.285334802873535,1.1720381790011243,0.8319717172340627,1.285334802873535,1.10420389800704
2013-03-05,1.046918895275766,1.5605556674223418,1.4009563285955322,1.0601285287905657,1.5605556674223418,1.3247239663332686
2013-03-06,0.5956813728569577,1.4500622361437698,1.4366277227120727,0.5286048827881222,1.4500622361437698,1.3560175589932464
2013-03-07,0.5383845156348597,1.5349569503552576,1.3927835233744839,0.48196013813138483,1.5349569503552576,1.3260920020120779
2013-03-08,0.39921120154538775,1.2875778307447985,1.3357214115040805,0.35946039988118844,1.2875778307447985,1.2702193264810155
2013-03-11,0.43727269455731244,1.0803955206927267,1.300625235800576,0.41339913114308213,1.0803955206927267,1.2930930320688097
2013-03-12,0.13237794713493933,0.9551405182189359,1.104377957776009,0.1241932019301465,0.9551405182189359,1.0963037012460675
2013-03-13,0.16542658189089887,0.7036239503732832,1.0164706656249056,0.15641245630028966,0.7036239503732832,1.024127902108358
2013-03-14,0.2791858031813424,0.8364326458807603,1.1427055628265756,0.26493457224697853,0.8364326458807603,1.1497265527160048
2013-03-15,-0.1427635805126051,0.7538355464967307,1.131851418278305,-0.1258355275582396,0.7538355464967307,1.1384597871934186
2013-03-18,-0.27499602681871765,0.6998295452795605,1.1436235015794973,-0.24162818486553994,0.6998295452795605,1.1473376632366392
2013-03-19,-0.07301076831499363,0.7514360821743917,1.2679798307381955,-0.06366713242624583,0.7514360821743917,1.2666557637574583
2013-03-20,0.15784800326005607,0.5952174825441963,1.4051547635127597,0.15722706151894356,0.5952174825441963,1.5615611343935065
2013-03-21,0.030152388563113183,0.5628402462319994,1.5011522082699178,0.02986140479917454,0.5628402462319994,1.6559545506191424
2013-03-22,0.2989242154104226,0.5993112962158876,1.4158852028751825,0.28723394818216536,0.5993112962158876,1.5565155226973468
2013-03-25,0.10128395283959327,0.46981790381022875,1.0748770598241202,0.09706376608746942,0.46981790381022875,1.1318951526919907
2013-03-26,0.06582445658110574,0.26857154781641507,1.0337331153514415,0.06359317588968462,0.26857154781641507,1.097361518449098
2013-03-27,0.04738497591838449,0.38960432925637606,0.8760094305128008,0.046079967639083466,0.38960432925637606,0.9236817434707643
2013-03-28,-0.0009597074883445321,0.34551834483413224,0.8721931393602256,-0.0009331172433094286,0.34551834483413224,0.9193282724027245
2013-03-29,0.13419182277092415,-0.10274622115876988,0.7435526549683964,0.13521788010665173,-0.10274622115876988,0.8352103279812609
2013-04-01,-0.22884212311587288,-0.10809647890281894,0.7894780805965677,-0.21051483576101188,-0.10809647890281894,0.8877889870812866
2013-04-02,-0.3257067780510823,-0.015121622300083943,0.7603247847574621,-0.3015656343677399,-0.015121622300083943,0.8622267059595345
2013-04-03,-0.3488616349616155,-0.2046259464329204,0.2571300748010472,-0.3239844978548447,-0.2046259464329204,0.2616368374113558
2013-04-08,-0.03488769576649301,-0.07649249160858076,0.4453880346560361,-0.03290417692741258,-0.07649249160858076,0.4529429575889986
2013-04-09,-0.05831157337460713,0.15961267588837888,0.465592473215672,-0.05648974795746052,0.15961267588837888,0.4864257419455488
2013-04-10,-0.05348921028550003,0.07281165737417564,0.4328013434110963,-0.05200965221751027,0.07281165737417564,0.4536897094860634
2013-04-11,-0.3529354003311892,-0.13610810142269336,0.07700399687694749,-0.3457497071313325,-0.13610810142269336,0.07967058039858606
2013-04-12,-0.44310333682725583,-0.21342939054249208,0.1354123012380358,-0.43392849423519547,-0.21342939054249208,0.139354530589153
2013-04-15,-0.4287827011684914,-0.2869481777173424,0.0679357591432199,-0.4190140497025086,-0.2869481777173424,0.06992113821905355
2013-04-16,-0.1782860938137455,0.10599378398535944,-0.11097812748435006,-0.179141240126418,0.10599378398535944,-0.11029487979082662
2013-04-17,-0.4050793104161305,-0.2525019467649002,-0.14009636003321754,-0.42487526228794104,-0.2525019467649002,-0.15013753446872963
2013-04-18,-0.20943041671821888,-0.05799616529516466,0.18534924290638868,-0.22021776030958784,-0.05799616529516466,0.19595675000936502
2013-04-19,0.07497779695290764,0.28659746479500336,0.3340138490735543,0.07938740937364336,0.28659746479500336,0.3496956511843945
2013-04-22,0.12048094120846431,0.3036568078128128,0.22727747745284008,0.12738330606263817,0.3036568078128128,0.237175215511237
2013-04-23,-0.5150896244467413,-0.05637851275470531,0.13033596461903024,-0.5234853340948182,-0.05637851275470531,0.1317708281226238
2013-04-24,-0.28502813793947684,0.11341973431876627,0.20676192257937903,-0.29059754548901645,0.11341973431876627,0.20796158246475754
2013-04-25,-0.4961199691945401,0.07314419505839585,0.22493573415068124,-0.496326425127719,0.07314419505839585,0.2261439224907261
2013-04-26,-0.7035311265325346,-0.13837058114117215,0.030451417619324468,-0.7046646989201226,-0.13837058114117215,0.030552476086152414
2013-05-02,-0.49610282178041476,0.0830644609431976,0.15862468909951663,-0.5001280820017372,0.0830644609431976,0.1591399948429411
2013-05-03,-0.37891428062969074,0.2166472246411089,0.4365132391371159,-0.38312255643438536,0.2166472246411089,0.42976473028139456
2013-05-06,-0.1279072500594946,0.04899865422437061,0.16183248251460391,-0.1296171714040714,0.04899865422437061,0.15431802172734244
2013-05-07,0.11173092442619992,0.03587157773262902,0.15903443643447607,0.11121054791917748,0.03587157773262902,0.15172684359559002
2013-05-08,-0.008936316653981364,-0.03972483644718092,0.15390998580035004,-0.008893162002990762,-0.03972483644718092,0.14650623051279826
2013-05-09,0.15979537739902688,-0.0032880789803412525,0.16525787636245423,0.1563537422411324,-0.0032880789803412525,0.15747997924889914
2013-05-10,0.36173476034258123,-0.14079439897487483,0.2655226757861632,0.3665086472402863,-0.14079439897487483,0.2619514947239769
2013-05-13,0.342560492737284,-0.15642659712861007,0.21503306184252735,0.3472168757447049,-0.15642659712861007,0.2123289255769757
2013-05-14,0.24627461082386543,-0.44748839042843724,0.08693925643596606,0.254218415410453,-0.44748839042843724,0.08724856317982178
2013-05-15,0.2822457891990066,-0.42018658882643306,0.09960941759561602,0.2912930114326803,-0.42018658882643306,0.09990601152499796
2013-05-16,0.3798790815623912,-0.13540434348562821,0.3877744701285448,0.38799379648485005,-0.13540434348562821,0.3856383447596412
2013-05-17,0.5694102736589295,0.055683935439831266,0.5869927090805259,0.5817933360110152,0.055683935439831266,0.5812205858176855
2013-05-20,0.8467940366214369,0.2571627323507897,0.39793904672117075,0.8520317262147179,0.2571627323507897,0.39421373295199014
2013-05-21,0.5869989913963022,0.43815865582438457,0.34072663660793484,0.5808534839830763,0.43815865582438457,0.3433277256451388
2013-05-22,0.6096464556858237,0.3877303726038887,0.32623135886415267,0.6029702917619155,0.3877303726038887,0.32887219250184396
2013-05-23,0.6723985883620359,0.5890920118737027,0.394614877627031,0.6755921633054504,0.5890920118737027,0.4041086935632127
2013-05-24,0.8069980483011299,0.6142824066654231,0.12124058027852497,0.8004366956457358,0.6142824066654231,0.12059049723239382
2013-05-27,0.7544626620937449,0.6804121241632208,0.1836566698965082,0.7476776998597354,0.6804121241632208,0.18278018421585596
2013-05-28,1.149843015658596,0.8989857447952828,0.21266932976874128,1.124251073005421,0.8989857447952828,0.2088793478669921
2013-05-29,1.149567529903018,0.8047955098268327,0.12034763788332033,1.1187260012331877,0.8047955098268327,0.11802136215387644
2013-05-30,0.9810644768258029,0.6313924878935572,0.1191809706772456,0.9575438885455775,0.6313924878935572,0.11796476850439816
2013-05-31,0.8743408623942787,0.5106725793103402,0.017297936359811777,0.854952272030043,0.5106725793103402,0.017084899164823378
2013-06-03,0.9236663067067293,0.7580194680830749,0.1966746836090274,0.9296628276592622,0.7580194680830749,0.19684378169862252
2013-06-04,0.7065829219712187,0.373003927961026,0.25178194294154244,0.7359812555145898,0.373003927961026,0.2556162794428223
2013-06-05,0.3678319930897987,0.3854620557293723,0.19533889118925316,0.36212740736515525,0.3854620557293723,0.1983334465852866
2013-06-06,0.3477425878159329,0.3887643962400957,0.33315754954163124,0.34268231437320695,0.3887643962400957,0.3334580338951112
2013-06-07,0.08995887688744464,0.32716462636394295,0.19128425516761766,0.0901439932176582,0.32716462636394295,0.192756918551177
2013-06-13,0.18219506224559578,0.23673608881062372,0.2151619932492045,0.18187180961490237,0.23673608881062372,0.21716613247484648
2013-06-14,0.27664607206322156,0.4118911479951347,0.25114957830088486,0.2789109438134573,0.4118911479951347,0.2568350748784285
2013-06-17,0.10379147204928593,0.34688123262463505,0.10750400480981262,0.10527322903723199,0.34688123262463505,0.11012348978659288
2013-06-18,0.15400135358177303,0.2322943562375504,-0.020934763428723496,0.1574707109415874,0.2322943562375504,-0.021403308481333608
2013-06-19,0.29358825464408517,0.3032059753224258,0.014840824453972905,0.29859969680002896,0.3032059753224258,0.01519048910626135
2013-06-20,0.005371719090364513,0.15201100824234212,0.05629932211533587,0.005480163255031238,0.15201100824234212,0.05600038882753972
2013-06-21,0.35802324144585335,0.3859838295418218,0.09972349843037609,0.36811364581285705,0.3859838295418218,0.09603343904425003
2013-06-24,-0.1060014733861032,-0.4146105119628651,-0.34353410215961827,-0.11466730385344791,-0.4146105119628651,-0.3400672118205375
2013-06-25,-0.074688282447277,-0.1625448987624319,-0.0928403196590198,-0.07917416536661134,-0.1625448987624319,-0.09153191156372631
2013-06-26,-0.10007444051875854,-0.20108552758537124,0.006148485780561598,-0.10611042413510881,-0.20108552758537124,0.006020299232569702
2013-06-27,-0.22370116071251028,-0.23736903206640442,-0.16795540500067777,-0.2380988927885098,-0.23736903206640442,-0.16459817273508068
2013-06-28,0.007975503012414125,-0.16120723030409645,-0.028756077162331514,0.008303723491003712,-0.16120723030409645,-0.028009301642900237
2013-07-01,0.29389459017353026,0.06518584279605283,0.257978615804433,0.3062538880364078,0.06518584279605283,0.24988766693271772
2013-07-02,0.3817850056319169,0.12426568639695215,0.18820453262258288,0.39727287470440875,0.12426568639695215,0.18138127637203275
2013-07-03,0.2639140252081795,0.23498409298956816,0.24886041869683026,0.2727154233805962,0.23498409298956816,0.2405512465485597
2013-07-04,0.4358750447006229,0.3776312592986568,0.477022005238637,0.45165900596075215,0.3776312592986568,0.46024797943889423
2013-07-05,0.2388121597051711,0.39828256451400673,0.42301000573880937,0.24318845533885472,0.39828256451400673,0.4080449619190289
2013-07-08,0.007726564610563604,0.4762771780077094,0.18411035925217212,0.007676155984243664,0.4762771780077094,0.17280455603836642
2013-07-09,0.018663101435598756,0.2910316376962691,0.196877721745929,0.01885019938625281,0.2910316376962691,0.18785567783573742
2013-07-10,0.5933875954432953,0.5181421022594044,0.40726622811066576,0.5748397507047739,0.5181421022594044,0.3881268479861194
2013-07-11,0.7045407427491058,0.7519530973473725,0.715836105035205,0.6809571265781535,0.7519530973473725,0.6790371194241637
2013-07-12,0.4901802325865139,0.753867901981182,0.5734608847342402,0.4863069207562551,0.753867901981182,0.5536035997985728
