period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-01-02,2019-12-31,199593.11064,-18876.0,75.99768,241.99999999999483,0.0,16,1,1,2020-02-03,2020-01-23,False,-19193.997679999997,-0.09616563226282707
evaluation,BASE,2,2020-02-13,2020-02-12,180762.1452,-3867.5,71.4805,181.99999999997996,0.0,22,1,1,2020-03-16,2020-03-13,False,-4120.98049999998,-0.02279780700456071
evaluation,BASE,3,2020-05-06,2020-04-30,174823.35768,35165.59999999998,76.90328,225.99999999999517,0.0,100,1,1,2020-09-25,2020-09-24,False,34862.696719999985,0.19941669798959777
evaluation,BASE,4,2020-10-13,2020-10-12,211333.45824,25617.599999999977,89.58816,259.2000000000098,3110.3999999999996,91,1,1,2021-02-25,2021-02-24,False,28379.211839999967,0.13428641198769023
evaluation,BASE,5,2021-05-18,2021-05-17,239860.16244000001,-10142.0,93.84116,276.6000000000105,0.0,49,1,1,2021-07-27,2021-07-26,False,-10512.441160000011,-0.043827374471280336
evaluation,BASE,6,2021-08-11,2021-08-10,229080.70698,-11449.49999999997,89.27018000000001,269.4000000000102,0.0,8,1,1,2021-08-23,2021-08-20,False,-11808.170179999981,-0.0515458954866544
evaluation,BASE,7,2021-12-09,2021-12-08,217510.29336,-5350.0,85.86536000000001,256.80000000000973,0.0,8,1,1,2021-12-21,2021-12-20,False,-5692.66536000001,-0.0261719354613628
evaluation,BASE,8,2022-06-07,2022-06-06,211157.02296,2281.500000000029,84.84138,304.2000000000115,0.0,39,1,1,2022-08-01,2022-07-29,False,1892.4586200000176,0.00896232857174971
evaluation,BASE,9,2022-11-07,2022-11-04,212370.86568000002,15373.200000000012,87.95030000000001,278.5000000000188,3564.8,60,1,1,2023-02-07,2023-02-06,False,18571.549699999992,0.08744866976237486
evaluation,BASE,10,2023-04-10,2023-04-07,232208.63244000002,-5563.8000000000175,91.68468000000001,337.2000000000128,0.0,10,1,1,2023-04-24,2023-04-21,False,-5992.68468000003,-0.025807329456403693
evaluation,BASE,11,2023-06-19,2023-06-16,226166.02416,-2953.600000000006,89.81216,227.19999999997498,0.0,39,1,1,2023-08-15,2023-08-14,False,-3270.6121599999806,-0.01446111179673125
evaluation,BASE,12,2023-11-07,2023-11-06,222423.27576,-8488.200000000012,87.20572,240.8000000000002,0.0,19,1,1,2023-12-04,2023-12-01,False,-8816.205720000013,-0.039637064465829146
evaluation,BASE,13,2024-02-19,2024-02-08,214081.20768,10778.0,87.72024,253.59999999997206,0.0,76,1,1,2024-06-12,2024-06-11,False,10436.679760000028,0.04875103178416463
evaluation,BASE,14,2024-07-17,2024-07-16,224468.08464000002,-5624.799999999988,88.59376,252.80000000000024,0.0,7,1,1,2024-07-26,2024-07-25,False,-5966.193759999988,-0.026579251877025274
