period,cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,SYNTHETIC_FEAR_RECOVERY,2020,0.188268311199999,0.18742510115865305,0.1740847740662726,0.0674399545984416,2.581329941617359,-0.011986947141518692,243,0.1262723344503252,12,536.1377600000001,1586.6000000000506,False,2.5551116777933203e-11
evaluation,BASE,SYNTHETIC_FEAR_RECOVERY,2021,0.007438510660166876,0.007407786404247905,0.009914674751877838,0.07112752749133447,0.13939293409412765,-0.06868078995605274,243,0.12265156317562484,13,604.9107000000001,1746.5999999999894,False,2.546585164964199e-11
evaluation,BASE,SYNTHETIC_FEAR_RECOVERY,2022,-0.09265294791805205,-0.09265294791805205,-0.09465128203400397,0.07106372919703306,-1.331921123525216,-0.09437412368300284,242,0.10707328693778034,7,316.50328,1074.0000000000407,False,2.7284841053187847e-11
evaluation,BASE,SYNTHETIC_FEAR_RECOVERY,2023,0.05400596853166284,0.05400596853166284,0.0536024027561568,0.04487749447274663,1.1944161185003022,-0.03260368876125551,242,0.11127012889921546,6,263.0326,689.6000000000497,False,3.2173375075217336e-11
evaluation,BASE,SYNTHETIC_FEAR_RECOVERY,2024,-0.07108709465532066,-0.07108709465532066,-0.07142097688515525,0.06690470145607924,-1.0675031101071544,-0.08178403337195926,242,0.012238047537572731,6,265.44872000000004,844.300000000035,False,1.8474111129762605e-11
evaluation,BASE,SYNTHETIC_FEAR_RECOVERY,2025,0.051918557608558916,0.05169947100917653,0.05104792927159251,0.03587837591486114,1.4228049060171646,-0.016968358709149593,243,0.1270818382021732,12,521.4516000000001,1606.7999999999738,False,3.143441063002683e-11
evaluation,BASE,SYNTHETIC_FEAR_RECOVERY,2026,0.00957607404563128,0.015599511623830529,0.01985862917173598,0.09408111848938062,0.21107985843065327,-0.03893773740453368,149,0.20016128928973254,12,540.8835200000001,1712.4000000000228,False,3.086597644141875e-11
evaluation,STRESS,SYNTHETIC_FEAR_RECOVERY,2020,0.17867077959999977,0.17787368891039487,0.1660002974751394,0.06739645828291008,2.4630418527086397,-0.012880399498974389,243,0.12628753265105855,12,1067.4440800000002,2867.699999999956,False,2.9956481739645824e-11
evaluation,STRESS,SYNTHETIC_FEAR_RECOVERY,2021,-0.001859633103608147,-0.001851987383324791,0.0006967887465372686,0.07135399298697856,0.00976523831910046,-0.06941498942084245,243,0.12258773220282375,13,1193.9790400000002,3259.699999999951,False,2.546585164964199e-11
evaluation,STRESS,SYNTHETIC_FEAR_RECOVERY,2022,-0.09678280223284134,-0.09678280223284134,-0.09921293367282369,0.07103212742795041,-1.3967332426226111,-0.09789542568691018,242,0.10706405076909192,7,620.78464,1755.5000000000066,False,2.8194335754960775e-11
