model,period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,1,2020-01-02,2019-12-31,191090.83844000002,1845.100000000035,78.08404,277.8000000000105,0.0,13,2,2,2020-01-21,2020-01-20,False,1489.2159600000246,0.007793235783345095
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,2,2020-02-03,2020-01-23,393176.41956,22882.399999999994,161.7168,494.0000000000287,0.0,23,2,4,2020-03-05,2020-03-04,False,22226.683199999967,0.05653106873721887
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,3,2020-03-27,2020-03-26,223531.59738,1856.8999999999942,89.71822,239.59999999997362,0.0,6,1,1,2020-04-07,2020-04-03,False,1527.5817800000207,0.006833851669762629
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,4,2020-04-27,2020-04-24,225029.19684000002,9903.100000000035,91.92686,237.20000000000022,0.0,7,1,1,2020-05-11,2020-05-08,False,9573.973140000035,0.042545470874196425
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,5,2020-05-27,2020-05-26,234652.4211,7769.600000000006,95.34756,242.80000000002718,0.0,6,1,1,2020-06-04,2020-06-03,False,7431.452439999978,0.0316700437402816
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,6,2020-06-29,2020-06-24,344337.45372,36731.20000000001,144.95504000000003,493.1999999999674,0.0,6,2,2,2020-07-07,2020-07-06,False,36093.04496000004,0.10481881819730628
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,7,2020-07-27,2020-07-24,277967.18232,15028.800000000047,114.09768000000003,363.6000000000138,0.0,8,1,1,2020-08-06,2020-08-05,False,14551.102320000033,0.052348274348619266
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,8,2020-08-19,2020-08-18,324074.40192,8703.0,131.26260000000002,409.1999999999608,0.0,34,4,2,2020-10-14,2020-10-13,False,8162.537400000039,0.025187232782473878
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,9,2020-10-27,2020-10-26,300102.0084,11583.899999999965,122.25762,379.8000000000144,0.0,7,1,1,2020-11-05,2020-11-04,False,11081.842379999951,0.03692691841378543
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,10,2020-11-26,2020-11-25,311747.73708000005,9014.400000000023,126.40192000000002,375.60000000001423,0.0,6,1,1,2020-12-04,2020-12-03,False,8512.398080000008,0.027305404554758883
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,11,2020-12-15,2020-12-14,320628.21282,34435.600000000035,135.03584,384.6000000000146,2527.2,25,1,3,2021-01-20,2021-01-19,False,36443.16416000002,0.11366175122106031
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,12,2021-01-27,2021-01-26,356438.87351999996,1930.4999999999636,142.8555,388.19999999996725,0.0,12,1,2,2021-02-19,2021-02-18,False,1399.4444999999962,0.00392618371329656
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,13,2021-02-26,2021-02-25,352707.32736000005,719.3999999999651,141.12012000000001,392.40000000001487,0.0,4,1,1,2021-03-04,2021-03-03,False,185.87987999995016,0.0005270088415549897
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,14,2021-03-29,2021-03-26,358479.6816,6603.0,144.5986,426.00000000001614,0.0,6,1,1,2021-04-07,2021-04-06,False,6032.401399999983,0.016827735879131576
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,15,2021-04-26,2021-04-23,364460.67756,-13008.800000000047,143.06852000000003,424.1999999999533,0.0,8,1,1,2021-05-11,2021-05-10,False,-13576.06852,-0.0372497483429197
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,16,2021-05-27,2021-05-26,350855.85714000004,-4613.0,139.31260000000003,395.400000000015,0.0,6,1,1,2021-06-04,2021-06-03,False,-5147.712600000015,-0.014671873064800946
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,17,2021-06-08,2021-06-07,776264.4939199999,-7402.499999999949,313.82978,885.0000000000241,0.0,30,4,6,2021-07-21,2021-07-20,False,-8601.329779999973,-0.011080411183776758
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,18,2021-07-27,2021-07-26,337348.85628,8056.299999999988,136.44258000000002,406.2000000000154,0.0,11,1,1,2021-08-11,2021-08-10,False,7513.657419999973,0.022272663090826154
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,19,2021-08-27,2021-08-26,344249.8362,2749.500000000058,138.1377,423.00000000001603,0.0,6,1,1,2021-09-06,2021-09-03,False,2188.362300000042,0.006356901499667415
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,20,2021-09-27,2021-09-24,346924.17096,0.0,138.6578,420.60000000001594,0.0,7,1,1,2021-10-13,2021-10-12,False,-559.257800000016,-0.0016120462245465675
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,21,2021-10-27,2021-10-26,750715.81314,9738.999999999942,301.9936,902.3999999999869,0.0,33,5,3,2021-12-13,2021-12-10,False,8534.606399999955,0.011368624785326518
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,22,2021-12-27,2021-12-24,354570.9,-6877.299999999988,140.33946,425.4000000000161,0.0,8,1,1,2022-01-07,2022-01-06,False,-7443.0394600000045,-0.02099168166366728
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,23,2022-01-27,2022-01-26,346634.11296,-3173.399999999965,137.90268000000003,442.8000000000168,0.0,5,1,1,2022-02-10,2022-02-09,False,-3754.102679999982,-0.0108301593514346
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,24,2022-02-24,2022-02-23,342246.9357,-6332.5,135.5155,447.00000000001694,0.0,6,1,1,2022-03-04,2022-03-03,False,-6915.015500000018,-0.02020475504289524
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,25,2022-03-28,2022-03-25,334336.45392000006,5979.200000000012,134.80672,484.8000000000184,0.0,7,1,1,2022-04-08,2022-04-07,False,5359.593279999994,0.01603053815149465
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,26,2022-04-26,2022-04-25,342161.21856,1523.2000000000116,137.07008000000002,358.4000000000401,0.0,7,1,1,2022-05-10,2022-05-09,False,1027.7299199999716,0.0030036423307270663
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,27,2022-05-13,2022-05-12,659233.02024,5935.599999999977,264.6512,881.9999999999475,0.0,19,4,2,2022-06-10,2022-06-09,False,4788.948800000029,0.007264424949855466
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,28,2022-06-27,2022-06-24,347981.5824000001,5573.5,140.18530000000004,471.00000000001785,0.0,7,1,1,2022-07-06,2022-07-05,False,4962.314699999982,0.014260279713010412
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,29,2022-07-27,2022-07-26,352525.79105999996,-12397.099999999977,138.40418,492.60000000001867,0.0,6,1,1,2022-08-04,2022-08-03,False,-13028.104179999995,-0.03695645683348771
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,30,2022-08-10,2022-08-09,630670.00878,-3842.0999999999767,251.26734000000005,908.9999999999618,0.0,19,2,2,2022-09-06,2022-09-05,False,-5002.367339999939,-0.007931830070176909
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,31,2022-09-26,2022-09-23,332907.16812000005,-7165.200000000012,131.63496,341.2000000000003,0.0,8,1,1,2022-10-13,2022-10-12,False,-7638.034960000012,-0.022943437965405412
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,32,2022-10-27,2022-10-26,327402.9675,-2975.0,130.27,350.00000000000034,0.0,6,1,1,2022-11-04,2022-11-03,False,-3455.2700000000004,-0.010553569585468098
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,33,2022-11-28,2022-11-25,318589.30512,18568.0,131.05632,337.6000000000003,0.0,6,1,1,2022-12-06,2022-12-05,False,18099.34368,0.05681089537259481
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,34,2022-12-27,2022-12-26,341839.75428000005,7803.0,138.18246,433.5000000000293,0.0,7,1,1,2023-01-06,2023-01-05,False,7231.317539999971,0.021154115194211197
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,35,2023-01-17,2023-01-16,257932.77623999998,186.60000000000582,103.11516,373.20000000001414,0.0,1,1,1,2023-01-18,2023-01-17,False,-289.7151600000083,-0.0011232196397189772
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,36,2023-01-30,2023-01-20,348783.14268,-12842.600000000035,136.81868,490.8000000000186,0.0,5,1,1,2023-02-06,2023-02-03,False,-13470.218680000055,-0.03862061272943644
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,37,2023-02-24,2023-02-23,335528.89236,2208.600000000035,134.52828,490.8000000000186,0.0,6,1,1,2023-03-06,2023-03-03,False,1583.2717200000163,0.004718734380409995
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,38,2023-03-27,2023-03-24,336808.14816000004,5684.79999999993,135.73296,501.600000000019,0.0,11,1,1,2023-04-12,2023-04-11,False,5047.46703999991,0.014986178533905662
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,39,2023-04-26,2023-04-25,341816.3496,8716.299999999988,138.35616000000002,431.4999999999908,0.0,6,1,1,2023-05-09,2023-05-08,False,8146.443839999998,0.023832809195736604
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,40,2023-05-29,2023-05-26,350172.0204,-1088.4000000000233,139.75056,362.8000000000003,0.0,6,1,1,2023-06-06,2023-06-05,False,-1590.9505600000234,-0.004543340036655948
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,41,2023-06-26,2023-06-21,347028.99192,3049.7999999999884,139.32204000000002,358.7999999999605,0.0,8,1,1,2023-07-06,2023-07-05,False,2551.6779600000277,0.007352924451304235
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,42,2023-07-27,2023-07-26,350926.1712,11440.0,142.5424,440.0000000000297,0.0,6,1,1,2023-08-04,2023-08-03,False,10857.45759999997,0.030939435388568054
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,43,2023-08-28,2023-08-25,361733.73228,-11803.100000000035,142.21384,450.4999999999904,0.0,7,1,1,2023-09-06,2023-09-05,False,-12395.813840000026,-0.03426778520728348
