stockCode,stockName,infoCode,publishDate,orgCode,orgName,orgSName,title,attachPages,source_raw_path,directory_retrieved_at,ts_code
601058,赛轮轮胎,AP202205191566537302,2022-05-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩环比改善，基本面反转可期,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,601058.SH
601825,沪农商行,AP202205191566537857,2022-05-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,存款优势凸显，资产质量向好,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,601825.SH
601658,邮储银行,AP202205191566540046,2022-05-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年一季报点评：中收大幅增长，拨备依然充实,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,601658.SH
688599,天合光能,AP202205201566691953,2022-05-20 00:00:00.000,80000007,国信证券股份有限公司,国信证券,210组件领军企业，多元化业务协同发展,39,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,688599.SH
002572,索菲亚,AP202205241567594845,2022-05-24 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022一季度营收增长稳健，多品牌矩阵品类扩充逐步落地,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,002572.SZ
603833,欧派家居,AP202205241567595749,2022-05-24 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022一季度业绩表现亮眼，整装大家居全面出击,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,603833.SH
002352,顺丰控股,AP202205241567595751,2022-05-24 00:00:00.000,80000007,国信证券股份有限公司,国信证券,一季度盈利表现稳健，股权激励利于长期发展,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,002352.SZ
603288,海天味业,AP202205241567596054,2022-05-24 00:00:00.000,80000007,国信证券股份有限公司,国信证券,一季度业绩同比下滑6.4%，静待需求与成本拐点出现,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,603288.SH
002594,比亚迪,AP202205251567833157,2022-05-25 00:00:00.000,80000007,国信证券股份有限公司,国信证券,腾势D9重磅登场，自主品牌豪华MPV新纪元,14,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,002594.SZ
000792,盐湖股份,AP202205301568807716,2022-05-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,新增4万吨锂盐项目，盐湖提锂年产能总规划达到10万吨,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,000792.SZ
600487,亨通光电,AP202205301568807718,2022-05-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,风光电缆领先企业，海风催化高景气,53,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,600487.SH
601111,中国国航,AP202205311569017358,2022-05-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,拟筹划取得山航集团控制权，行业重组有望突破,9,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,601111.SH
000883,湖北能源,AP202206061570328460,2022-06-06 00:00:00.000,80000007,国信证券股份有限公司,国信证券,水电业务稳定，积极布局新能源和抽水蓄能,28,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,000883.SZ
603806,福斯特,AP202206071570516718,2022-06-07 00:00:00.000,80000007,国信证券股份有限公司,国信证券,成本传导顺畅，盈利能力边际改善,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,603806.SH
002304,洋河股份,AP202206071570607958,2022-06-07 00:00:00.000,80000007,国信证券股份有限公司,国信证券,营销改革和产品升级红利持续释放，未来发展后劲十足,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,002304.SZ
600588,用友网络,AP202206081570793917,2022-06-08 00:00:00.000,80000007,国信证券股份有限公司,国信证券,一季报开局良好，营收结构持续优化,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,600588.SH
300014,亿纬锂能,AP202206091571037607,2022-06-09 00:00:00.000,80000007,国信证券股份有限公司,国信证券,产能扩张加速，实控人认购定增彰显信心,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,300014.SZ
002594,比亚迪,AP202206131571862060,2022-06-13 00:00:00.000,80000007,国信证券股份有限公司,国信证券,5月销量首破11万，DM-P混动系统重磅发布,13,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,002594.SZ
688036,传音控股,AP202206131571879077,2022-06-13 00:00:00.000,80000007,国信证券股份有限公司,国信证券,全球化视野、本地化执行的新兴市场智能终端龙头,40,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,688036.SH
603993,洛阳钼业,AP202206131571892417,2022-06-13 00:00:00.000,80000007,国信证券股份有限公司,国信证券,铜钴资源巨头，世界级项目建设助力公司产能翻倍,57,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,603993.SH
002459,晶澳科技,AP202206151572332562,2022-06-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,垂直一体化稳健发展，组件盈利性行业领先,31,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,002459.SZ
000883,湖北能源,AP202206161572512580,2022-06-16 00:00:00.000,80000007,国信证券股份有限公司,国信证券,稳步推进新能源投资，加快新能源布局,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,000883.SZ
600460,士兰微,AP202206161572520413,2022-06-16 00:00:00.000,80000007,国信证券股份有限公司,国信证券,芯片生产与模块封装协同，规模效应渐体现,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0019.json,2026-09-06T21:24:01.331503+08:00,600460.SH
600004,白云机场,AP202206271575018733,2022-06-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,免税补充协议落地，提成不变稳定长期空间,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,600004.SH
300866,安克创新,AP202206271575071636,2022-06-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,推出股权激励方案绑定核心人才，强化长期成长信心,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,300866.SZ
600256,广汇能源,AP202206271575120241,2022-06-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,二季度业绩创历史新高，成长性更值得关注,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,600256.SH
600111,北方稀土,AP202206271575190751,2022-06-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,精矿定价趋于市场化，公司仍具备资源保障及成本优势,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,600111.SH
300896,爱美客,AP202206281575336553,2022-06-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,重新递交港股上市申请，坚定推进外延扩张及全球化布局,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,300896.SZ
000625,长安汽车,AP202206291575521193,2022-06-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,深蓝SL03公布预售价，定位主流市场智能化配置丰富,12,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,000625.SZ
601888,中国中免,AP202206291575544166,2022-06-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,白云机场补充协议落定，下半年海南恢复可期,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,601888.SH
002709,天赐材料,AP202206301575634583,2022-06-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,深度解读,29,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,002709.SZ
688169,石头科技,AP202206301575640813,2022-06-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,石头硬核科技，淬炼扫地机龙头,39,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,688169.SH
000938,紫光股份,AP202207011575693536,2022-07-01 00:00:00.000,80000007,国信证券股份有限公司,国信证券,债务重组方案落地，看好公司长期经营发展,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,000938.SZ
603993,洛阳钼业,AP202207011575698994,2022-07-01 00:00:00.000,80000007,国信证券股份有限公司,国信证券,开发KFM铜钴矿，助力公司成为全球最大钴原料供应商,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,603993.SH
601888,中国中免,AP202207011575699002,2022-07-01 00:00:00.000,80000007,国信证券股份有限公司,国信证券,恢复赴港融资推进，国际化夯实全球第一地位,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,601888.SH
600570,恒生电子,AP202207051575811431,2022-07-05 00:00:00.000,80000007,国信证券股份有限公司,国信证券,再次推出员工持股，上下一心助力公司中长期发展,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,600570.SH
002594,比亚迪,AP202207061575837958,2022-07-06 00:00:00.000,80000007,国信证券股份有限公司,国信证券,6月销量再创新高，合肥基地整车下线,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,002594.SZ
601966,玲珑轮胎,AP202207061575837962,2022-07-06 00:00:00.000,80000007,国信证券股份有限公司,国信证券,底部已现，下半年有望量利双增,13,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,601966.SH
600522,中天科技,AP202207071575883735,2022-07-07 00:00:00.000,80000007,国信证券股份有限公司,国信证券,中标大型储能项目，夯实储能增长曲线,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,600522.SH
601658,邮储银行,AP202207071575884200,2022-07-07 00:00:00.000,80000007,国信证券股份有限公司,国信证券,“线上+线下”，普惠千万家,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,601658.SH
600875,东方电气,AP202207071575885237,2022-07-07 00:00:00.000,80000007,国信证券股份有限公司,国信证券,立足大型设备技术优势 海风抽蓄打开成长空间,43,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,600875.SH
688012,中微公司,AP202207071575896732,2022-07-07 00:00:00.000,80000007,国信证券股份有限公司,国信证券,1H22扣非净利润同比增长约600%，新增订单约30亿元,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,688012.SH
002920,德赛西威,AP202207071575911505,2022-07-07 00:00:00.000,80000007,国信证券股份有限公司,国信证券,战略合作哪吒汽车，构建智能汽车生态新格局,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,002920.SZ
600233,圆通速递,AP202207081575965772,2022-07-08 00:00:00.000,80000007,国信证券股份有限公司,国信证券,快递经营具有韧性，二季度利润环比正增长,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,600233.SH
600104,上汽集团,AP202207081575994006,2022-07-08 00:00:00.000,80000007,国信证券股份有限公司,国信证券,6月产销大幅增长，智己L7交付,12,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,600104.SH
601919,中远海控,AP202207111576048339,2022-07-11 00:00:00.000,80000007,国信证券股份有限公司,国信证券,集运第一梯队船东，资产质量持续改善,28,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,601919.SH
601899,紫金矿业,AP202207111576048354,2022-07-11 00:00:00.000,80000007,国信证券股份有限公司,国信证券,半年度预增公告点评：核心矿产品放量驱动业绩高增长，锂资源布局持续取得突破,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,601899.SH
600926,杭州银行,AP202207111576050674,2022-07-11 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022半年报业绩快报点评：信贷需求旺盛，延续高成长性,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0018.json,2026-09-06T21:23:58.987193+08:00,600926.SH
300308,中际旭创,AP202207121576075472,2022-07-12 00:00:00.000,80000007,国信证券股份有限公司,国信证券,二季度盈利能力提升，受益于高端产品加速部署,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,300308.SZ
002839,张家港行,AP202207121576076347,2022-07-12 00:00:00.000,80000007,国信证券股份有限公司,国信证券,资产质量向好，拨备覆盖率大幅提升,4,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,002839.SZ
002371,北方华创,AP202207131576100767,2022-07-13 00:00:00.000,80000007,国信证券股份有限公司,国信证券,迎半导体设备国产化东风，2022年二季度利润超5亿元,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,002371.SZ
000792,盐湖股份,AP202207141576127614,2022-07-14 00:00:00.000,80000007,国信证券股份有限公司,国信证券,半年度预增公告点评：氯化钾和碳酸锂量价齐升驱动业绩实现高增长,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,000792.SZ
002812,恩捷股份,AP202207141576127618,2022-07-14 00:00:00.000,80000007,国信证券股份有限公司,国信证券,上游原料降价，关注隔膜盈利弹性,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,002812.SZ
601016,节能风电,AP202207151576163766,2022-07-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,项目投产叠加海外需求回暖，盈利改善显著,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,601016.SH
600160,巨化股份,AP202207151576168102,2022-07-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,氟化工巨头业绩大幅增长，运营效率持续提升,9,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,600160.SH
000625,长安汽车,AP202207151576168112,2022-07-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,品牌向上持续发力，业绩大幅增长,12,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,000625.SZ
601006,大秦铁路,AP202207151576168113,2022-07-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,黑金动脉，通联大秦,33,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,601006.SH
603986,兆易创新,AP202207151576172556,2022-07-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,二季度利润超8亿，工业和汽车营收继续提升,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,603986.SH
002352,顺丰控股,AP202207151576177295,2022-07-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,二季度利润环比实现正增长，经营发展持续向好,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,002352.SZ
601689,拓普集团,AP202207151576184191,2022-07-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩延续增长，加码产能与推进Tier0.5战略并举,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,601689.SH
002027,分众传媒,AP202207181576298504,2022-07-18 00:00:00.000,80000007,国信证券股份有限公司,国信证券,疫情导致业绩大幅下滑，关注复苏进度与长期竞争力提升,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,002027.SZ
002385,大北农,AP202207191576328237,2022-07-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,养殖链业务短期承压明显，转基因业务未来成长可期,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,002385.SZ
601966,玲珑轮胎,AP202207191576328241,2022-07-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,二季度净利润转正，业绩上行拐点已现,11,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,601966.SH
600522,中天科技,AP202207191576328247,2022-07-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩预告基本符合预期，风光储业务加速发展,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,600522.SH
601633,长城汽车,AP202207191576328256,2022-07-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,中报业绩预告点评：产品结构优化叠加汇兑收益，业绩提升,13,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,601633.SH
002594,比亚迪,AP202207201576360112,2022-07-20 00:00:00.000,80000007,国信证券股份有限公司,国信证券,归母净利润同比三位数增长，盈利弹性初步释放,9,data/raw/510300_forward_eps_csi_directory_v1/2022_0017.json,2026-09-06T21:23:56.510110+08:00,002594.SZ
601888,中国中免,AP202207201576360213,2022-07-20 00:00:00.000,80000007,国信证券股份有限公司,国信证券,新旗舰项目开业在即，再议中免长期投资价值,56,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,601888.SH
002624,完美世界,AP202207201576360219,2022-07-20 00:00:00.000,80000007,国信证券股份有限公司,国信证券,中报预告点评：《幻塔》海外版开启测试，关注后续业绩表现,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,002624.SZ
300888,稳健医疗,AP202207201576360240,2022-07-20 00:00:00.000,80000007,国信证券股份有限公司,国信证券,高基数过去拐点显现，二季度业绩预计增长156%至178%,9,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,300888.SZ
002791,坚朗五金,AP202207201576380839,2022-07-20 00:00:00.000,80000007,国信证券股份有限公司,国信证券,逆境布局全面拓展，蓄势下一轮增长,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,002791.SZ
688363,华熙生物,AP202207211576402023,2022-07-21 00:00:00.000,80000007,国信证券股份有限公司,国信证券,疫情下业绩稳健增长，功能性护肤品业务持续强劲,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,688363.SH
300014,亿纬锂能,AP202207221576445230,2022-07-22 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业务稳步推进，资源端布局优化盈利,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,300014.SZ
601238,广汽集团,AP202207251576532082,2022-07-25 00:00:00.000,80000007,国信证券股份有限公司,国信证券,埃安开拓纯电市场，混动技术蓄势待发,78,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,601238.SH
002129,TCL中环,AP202207261576545762,2022-07-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,光伏和半导体双轮驱动，先进产能持续强化核心竞争力,37,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,002129.SZ
000778,新兴铸管,AP202207261576550992,2022-07-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,铸管行业龙头企业,33,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,000778.SZ
600519,贵州茅台,AP202207261576553724,2022-07-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,中报业绩显韧性，直营体系构建和系列酒增长显亮点,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,600519.SH
688187,时代电气,AP202207271576583923,2022-07-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,电驱动系统与功率器件双轮驱动，新兴业务高速增长,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,688187.SH
000625,长安汽车,AP202207271576585484,2022-07-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,深蓝SL03正式上市，增程版16.89万元起售,12,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,000625.SZ
601168,西部矿业,AP202207271576588853,2022-07-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,铜版块量价齐增，盐湖提锂贡献业绩,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,601168.SH
600011,华能国际,AP202207271576588871,2022-07-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,高煤价和低利用率拖累业绩，新能源盈利提升23%，欠补发放增强现金流,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,600011.SH
600026,中远海能,AP202207271576601792,2022-07-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,全球能源海运龙头，有望受益于周期反转,35,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,600026.SH
603659,璞泰来,AP202207291576676935,2022-07-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年半年报业绩点评：业务多点开花，公司稳步成长,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,603659.SH
300979,华利集团,AP202207291576677769,2022-07-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,上半年业绩增长21%，二季度经营恢复增长提速,9,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,300979.SZ
000596,古井贡酒,AP202208021576813529,2022-08-02 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2季度业绩增长45%，次高端和全国化战略稳步推进,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,000596.SZ
600519,贵州茅台,AP202208031576835228,2022-08-03 00:00:00.000,80000007,国信证券股份有限公司,国信证券,营销改革红利持续释放，龙头业绩确定性彰显,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0016.json,2026-09-06T21:23:54.601640+08:00,600519.SH
002594,比亚迪,AP202208051576929401,2022-08-05 00:00:00.000,80000007,国信证券股份有限公司,国信证券,7月销量超16万，进军日本欧洲开启海外征程,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,002594.SZ
603369,今世缘,AP202208051576933673,2022-08-05 00:00:00.000,80000007,国信证券股份有限公司,国信证券,激励目标更积极，成长动力更强劲,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,603369.SH
300999,金龙鱼,AP202208091577022897,2022-08-09 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022H1盈利承压，Q2起成本压力边际改善,7,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,300999.SZ
002756,永兴材料,AP202208091577029455,2022-08-09 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年中报点评：二期项目进展顺利，单季净利再创新高,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,002756.SZ
600050,中国联通,AP202208091577029560,2022-08-09 00:00:00.000,80000007,国信证券股份有限公司,国信证券,创新业务厚积成势，收入利润提速增长,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,600050.SH
300146,汤臣倍健,AP202208101577075893,2022-08-10 00:00:00.000,80000007,国信证券股份有限公司,国信证券,平台建设与品牌推广费用增加，盈利能力短期下降,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,300146.SZ
002938,鹏鼎控股,AP202208101577094769,2022-08-10 00:00:00.000,80000007,国信证券股份有限公司,国信证券,FPC稳健增长，SLP、超薄HDI等硬板新品持续发力,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,002938.SZ
600989,宝丰能源,AP202208101577094776,2022-08-10 00:00:00.000,80000007,国信证券股份有限公司,国信证券,焦化投产助推Q2业绩新高，内蒙项目环评在即,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,600989.SH
603833,欧派家居,AP202208121577150144,2022-08-12 00:00:00.000,80000007,国信证券股份有限公司,国信证券,上半年营收增长18%，成本压力下净利润持平,9,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,603833.SH
600941,中国移动,AP202208121577160486,2022-08-12 00:00:00.000,80000007,国信证券股份有限公司,国信证券,经营业绩表现亮眼，创新业务增长强劲,11,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,600941.SH
002415,海康威视,AP202208151577211440,2022-08-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,海外业务韧性十足，创新业务打开新格局,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,002415.SZ
002050,三花智控,AP202208151577229782,2022-08-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年中报点评：汽零业务高增长，盈利逐季改善,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,002050.SZ
002839,张家港行,AP202208151577230368,2022-08-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022半年报点评：两小贷款维持高增，拨备覆盖率提升至533%,5,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,002839.SZ
601899,紫金矿业,AP202208161577254947,2022-08-16 00:00:00.000,80000007,国信证券股份有限公司,国信证券,半年度报告点评：核心业绩指标创历史新高，锂资源“两湖一矿”布局形成,9,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,601899.SH
300059,东方财富,AP202208161577260435,2022-08-16 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩稳健增长，品牌优势稳固,6,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,300059.SZ
603899,晨光股份,AP202208161577263389,2022-08-16 00:00:00.000,80000007,国信证券股份有限公司,国信证券,从他山之石看晨光股份传统业务的成长动力,61,data/raw/510300_forward_eps_csi_directory_v1/2022_0015.json,2026-09-06T21:23:52.153571+08:00,603899.SH
002624,完美世界,AP202208171577289585,2022-08-17 00:00:00.000,80000007,国信证券股份有限公司,国信证券,《幻塔》海外表现靓眼，持续验证老牌研发商实力,8,data/raw/510300_forward_eps_csi_directory_v1/2022_0014.json,2026-09-06T21:23:50.218067+08:00,002624.SZ
