period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-01-03,2020-01-02,199671.9264,-863.9999999999709,79.6224,288.0000000000109,0.0,4,1,1,2020-01-09,2020-01-08,False,-1231.6223999999818,-0.006168230167383119
evaluation,BASE,2,2020-02-07,2020-02-06,197511.4944,9894.0,80.9166,254.99999999999457,0.0,13,1,1,2020-02-26,2020-02-25,False,9558.083400000005,0.04839254256586702
evaluation,BASE,3,2020-03-06,2020-03-05,206873.3664,-8679.99999999997,80.94720000000001,247.9999999999947,0.0,2,1,1,2020-03-10,2020-03-09,False,-9008.947199999966,-0.04354812490739246
evaluation,BASE,4,2020-03-26,2020-03-25,197924.0769,1074.000000000029,79.32564,214.80000000000018,0.0,3,1,1,2020-03-31,2020-03-30,False,779.8743600000289,0.003940270290582464
evaluation,BASE,5,2020-04-08,2020-04-07,199367.06544,-317.3999999999942,79.62508000000001,211.6000000000002,0.0,4,1,1,2020-04-14,2020-04-13,False,-608.6250799999943,-0.0030527864703067593
evaluation,BASE,6,2020-05-06,2020-04-30,197256.4434,3213.0,79.4886,203.99999999997755,0.0,7,1,1,2020-05-15,2020-05-14,False,2929.511400000022,0.014851283686888286
evaluation,BASE,7,2020-06-02,2020-06-01,202113.4146,-305.3999999999942,80.7274,203.6000000000228,0.0,8,1,1,2020-06-12,2020-06-11,False,-589.7274000000169,-0.0029178043484502933
evaluation,BASE,8,2020-06-22,2020-06-19,201743.14056,33633.49999999997,87.34889999999999,294.59999999996757,0.0,16,1,1,2020-07-16,2020-07-15,False,33251.551100000004,0.16482122270774668
evaluation,BASE,9,2020-07-23,2020-07-22,232551.501,-7791.0,91.385,294.00000000001114,0.0,2,1,1,2020-07-27,2020-07-24,False,-8176.385000000011,-0.03515945915137315
evaluation,BASE,10,2020-07-30,2020-07-29,226763.44362,-810.9000000000233,90.46782000000002,286.19999999996844,0.0,7,1,1,2020-08-10,2020-08-07,False,-1187.5678199999918,-0.005237033805105132
evaluation,BASE,11,2020-08-18,2020-08-17,225243.5397,-5301.499999999971,88.96378000000001,276.6000000000105,0.0,3,1,1,2020-08-21,2020-08-20,False,-5667.063779999981,-0.025159717288886052
evaluation,BASE,12,2020-08-31,2020-08-28,219735.13824,-5994.000000000029,86.62440000000001,266.39999999997065,0.0,4,1,1,2020-09-04,2020-09-03,False,-6347.024399999999,-0.02888488591691524
evaluation,BASE,13,2020-10-13,2020-10-12,213290.24952,-348.79999999998836,85.17696000000001,261.6000000000099,0.0,4,1,1,2020-10-19,2020-10-16,False,-695.5769599999983,-0.0032611756119436427
evaluation,BASE,14,2020-11-06,2020-11-05,212869.46538,943.8000000000175,85.26804000000001,257.40000000000975,0.0,4,1,1,2020-11-12,2020-11-11,False,601.1319600000077,0.0028239463979810725
evaluation,BASE,15,2020-12-02,2020-12-01,213169.82544,-2028.5999999999767,84.79548,248.4000000000094,0.0,4,1,1,2020-12-08,2020-12-07,False,-2361.795479999986,-0.011079408050013865
evaluation,BASE,16,2021-01-04,2020-12-31,210833.85834,8618.400000000023,85.99248,239.40000000000907,0.0,6,1,1,2021-01-12,2021-01-11,False,8293.007520000014,0.03933432507138556
evaluation,BASE,17,2021-01-26,2021-01-25,218272.6458,-3967.8000000000175,86.45136,233.40000000000884,0.0,1,1,1,2021-01-27,2021-01-26,False,-4287.651360000026,-0.019643557919432276
evaluation,BASE,18,2021-02-10,2021-02-09,214701.33168000003,-5865.600000000006,84.64512,225.60000000000855,0.0,4,1,1,2021-02-23,2021-02-22,False,-6175.8451200000145,-0.028764819815858225
evaluation,BASE,19,2021-03-15,2021-03-12,207954.18252,-3085.600000000035,82.4992,243.60000000000923,0.0,1,1,1,2021-03-16,2021-03-15,False,-3411.6992000000446,-0.016406013856787537
evaluation,BASE,20,2021-03-31,2021-03-30,205515.49488,-80.79999999998836,82.12512000000001,242.4000000000092,0.0,5,1,1,2021-04-08,2021-04-07,False,-405.3251199999976,-0.001972236303820624
evaluation,BASE,21,2021-04-20,2021-04-19,204523.09644,362.70000000001164,81.81706,241.80000000000916,0.0,5,1,1,2021-04-27,2021-04-26,False,39.08294000000251,0.00019109303878287454
evaluation,BASE,22,2021-05-18,2021-05-17,204999.79176,-2521.600000000006,81.43191999999999,236.40000000000896,0.0,4,1,1,2021-05-24,2021-05-21,False,-2839.4319200000145,-0.01385090148444751
evaluation,BASE,23,2021-05-26,2021-05-25,202199.03172,-1174.9000000000233,80.58298,227.40000000000862,0.0,6,1,1,2021-06-03,2021-06-02,False,-1482.8829800000317,-0.007333778838533162
evaluation,BASE,24,2021-06-28,2021-06-25,200718.1356,-1975.999999999971,79.8304,228.00000000000864,0.0,2,1,1,2021-06-30,2021-06-29,False,-2283.8303999999794,-0.011378296202149356
evaluation,BASE,25,2021-08-03,2021-08-02,197507.29356000002,-39.70000000001164,78.93154000000001,238.19999999997378,0.0,4,1,1,2021-08-09,2021-08-06,False,-356.83153999998547,-0.0018066752552182833
evaluation,BASE,26,2021-09-08,2021-09-07,197847.5616,-3081.0,78.4602,234.00000000000887,0.0,5,1,1,2021-09-15,2021-09-14,False,-3393.4602000000086,-0.017151892965255575
evaluation,BASE,27,2021-12-09,2021-12-08,194641.22046,1608.5999999999767,78.11668,229.8000000000087,0.0,4,1,1,2021-12-15,2021-12-14,False,1300.6833199999678,0.006682465907920395
evaluation,BASE,28,2022-03-18,2022-03-17,195100.91238,1620.5,78.2933,277.8000000000105,0.0,5,1,1,2022-03-25,2022-03-24,False,1264.4066999999895,0.006480783121799513
evaluation,BASE,29,2022-04-06,2022-04-01,196204.43304,-1617.0,78.08724000000001,277.2000000000105,0.0,2,1,1,2022-04-08,2022-04-07,False,-1972.2872400000106,-0.010052205291395848
evaluation,BASE,30,2022-04-29,2022-04-28,195409.77414000002,-2534.6999999999825,77.60158000000001,198.80000000002224,0.0,3,1,1,2022-05-09,2022-05-06,False,-2811.101580000005,-0.014385675396083361
evaluation,BASE,31,2022-05-23,2022-05-20,192708.93408,-5616.799999999988,75.89760000000001,235.99999999999497,0.0,2,1,1,2022-05-25,2022-05-24,False,-5928.697599999983,-0.03076503758532949
evaluation,BASE,32,2022-06-01,2022-05-31,186632.51904,3465.5999999999767,75.27647999999999,273.60000000001037,0.0,8,1,1,2022-06-14,2022-06-13,False,3116.7235199999664,0.016699788097121353
evaluation,BASE,33,2022-06-27,2022-06-24,189727.53792,684.7999999999884,75.96144000000001,256.80000000000973,0.0,8,1,1,2022-07-07,2022-07-06,False,352.0385599999786,0.0018554953269272814
evaluation,BASE,34,2022-10-17,2022-10-14,189821.85678000003,-3652.5,75.14410000000001,194.80000000000018,0.0,3,1,1,2022-10-20,2022-10-19,False,-3922.4441,-0.0206638169415129
evaluation,BASE,35,2022-11-03,2022-11-02,185243.24123999997,1643.3999999999942,74.37132,199.19999999997805,0.0,5,1,1,2022-11-10,2022-11-09,False,1369.8286800000162,0.007394756595871019
evaluation,BASE,36,2022-11-16,2022-11-15,187413.4752,-3871.7999999999884,74.1378,191.20000000000016,0.0,3,1,1,2022-11-21,2022-11-18,False,-4137.137799999989,-0.02207492175034375
